Time,y,ydot,x,xdot,normal force on latch x,normal force on load y,frictional force on latch x,frictional force on load y,spring force,unlatching motor force
0,-0.00182780671361026,0,0,0,0,1.30505723571934,-0,-0,1.30505723571934,0.25
1.2012012012012e-05,-0.00182780671361026,0,6.01001251391276e-09,0.00100050016662484,0,1.30505723571934,-0,-0,1.30505723571934,0.249749874958344
2.4024024024024e-05,-0.00182780671361026,0,2.4032032024325e-08,0.00199999933266664,0,1.30505723571934,-0,-0,1.30505723571934,0.249500000166833
3.6036036036036e-05,-0.00182780671361026,0,5.40540405235e-08,0.00299849849962605,0,1.30505723571934,-0,-0,1.30505723571934,0.249250375375093
4.8048048048048e-05,-0.00182780671361026,0,9.6064032023131e-08,0.00399599866800208,0,1.30505723571934,-0,-0,1.30505723571934,0.249001000332999
6.00600600600601e-05,-0.00182780671361026,0,1.50050012535996e-07,0.00499250083729367,0,1.30505723571934,-0,-0,1.30505723571934,0.248751874790677
7.20720720720721e-05,-0.00182780671361026,0,2.15999998973527e-07,0.00598800600609155,0,1.30505723571934,-0,-0,1.30505723571934,0.248502998498477
8.40840840840841e-05,-0.00182780671361026,0,2.93902020960605e-07,0.00698251517192696,0,1.30505723571934,-0,-0,1.30505723571934,0.248254371207018
9.60960960960961e-05,-0.00182780671361026,0,3.83744121197109e-07,0.00797602933124158,0,1.30505723571934,-0,-0,1.30505723571934,0.24800599266719
0.000108108108108108,-0.00182780671361026,0,4.85514354203798e-07,0.00896854947949203,0,1.30505723571934,-0,-0,1.30505723571934,0.247757862630127
0.00012012012012012,-0.00182780671361026,0,5.99200786322314e-07,0.00996007661114982,0,1.30505723571934,-0,-0,1.30505723571934,0.247509980847213
0.000132132132132132,-0.00182780671361026,0,7.24791495715179e-07,0.0109506117197014,0,1.30505723571934,-0,-0,1.30505723571934,0.247262347070075
0.000144144144144144,-0.00182780671361026,0,8.62274572365796e-07,0.0119401557976482,0,1.30505723571934,-0,-0,1.30505723571934,0.247014961050588
0.000156156156156156,-0.00182780671361026,0,1.01163811807845e-06,0.0129287098365065,0,1.30505723571934,-0,-0,1.30505723571934,0.246767822540873
0.000168168168168168,-0.00182780671361026,0,1.17287024647831e-06,0.0139162748268075,0,1.30505723571934,-0,-0,1.30505723571934,0.246520931293298
0.00018018018018018,-0.00182780671361026,0,1.34595908301141e-06,0.0149028517580974,0,1.30505723571934,-0,-0,1.30505723571934,0.246274287060476
0.000192192192192192,-0.00182780671361026,0,1.53089276494469e-06,0.0158884416189373,0,1.30505723571934,-0,-0,1.30505723571934,0.246027889595266
0.000204204204204204,-0.00182780671361026,0,1.72765944136596e-06,0.0168730453969032,0,1.30505723571934,-0,-0,1.30505723571934,0.245781738650774
0.000216216216216216,-0.00182780671361026,0,1.9362472731839e-06,0.017856664078586,0,1.30505723571934,-0,-0,1.30505723571934,0.245535833980354
0.000228228228228228,-0.00182780671361026,0,2.1566444331281e-06,0.0188392986495917,0,1.30505723571934,-0,-0,1.30505723571934,0.245290175337602
0.00024024024024024,-0.00182780671361026,0,2.38883910574898e-06,0.0198209500945409,0,1.30505723571934,-0,-0,1.30505723571934,0.245044762476365
0.000252252252252252,-0.00182780671361026,0,2.6328194874179e-06,0.0208016193970695,0,1.30505723571934,-0,-0,1.30505723571934,0.244799595150733
0.000264264264264264,-0.00182780671361026,0,2.88857378632707e-06,0.0217813075398281,0,1.30505723571934,-0,-0,1.30505723571934,0.244554673115043
0.000276276276276276,-0.00182780671361026,0,3.15609022248959e-06,0.0227600155044822,0,1.30505723571934,-0,-0,1.30505723571934,0.244309996123879
0.000288288288288288,-0.00182780671361026,0,3.43535702773942e-06,0.0237377442717124,0,1.30505723571934,-0,-0,1.30505723571934,0.244065563932072
0.0003003003003003,-0.00182780671361026,0,3.72636244487654e-06,0.0247144948212853,0,1.30505723571934,-0,-0,1.30505723571934,0.243821376294679
0.000312312312312312,-0.00182780671361026,0,4.02909468442235e-06,0.0256902681356575,0,1.30505723571934,-0,-0,1.30505723571934,0.243577432966086
0.000324324324324324,-0.00182780671361026,0,4.34354199473889e-06,0.0266650651941321,0,1.30505723571934,-0,-0,1.30505723571934,0.243333733701467
0.000336336336336336,-0.00182780671361026,0,4.66969266354735e-06,0.0276388869727324,0,1.30505723571934,-0,-0,1.30505723571934,0.243090278256817
0.000348348348348348,-0.00182780671361026,0,5.00753498979773e-06,0.0286117344465459,0,1.30505723571934,-0,-0,1.30505723571934,0.242847066388364
0.00036036036036036,-0.00182780671361026,0,5.35705728366892e-06,0.0295836085897243,0,1.30505723571934,-0,-0,1.30505723571934,0.242604097852569
0.000372372372372372,-0.00182780671361026,0,5.71824786656867e-06,0.0305545103754836,0,1.30505723571934,-0,-0,1.30505723571934,0.242361372406129
0.000384384384384384,-0.00182780671361026,0,6.09109507113358e-06,0.0315244407761042,0,1.30505723571934,-0,-0,1.30505723571934,0.242118889805974
0.000396396396396396,-0.00182780671361026,0,6.4755872412291e-06,0.0324934007629306,0,1.30505723571934,-0,-0,1.30505723571934,0.241876649809267
0.000408408408408408,-0.00182780671361026,0,6.87171273194957e-06,0.0334613913063716,0,1.30505723571934,-0,-0,1.30505723571934,0.241634652173407
0.00042042042042042,-0.00182780671361026,0,7.27945990961816e-06,0.0344284133759002,0,1.30505723571934,-0,-0,1.30505723571934,0.241392896656025
0.000432432432432432,-0.00182780671361026,0,7.69881715178693e-06,0.0353944679400538,0,1.30505723571934,-0,-0,1.30505723571934,0.241151383014987
0.000444444444444444,-0.00182780671361026,0,8.12977284723676e-06,0.036359555966434,0,1.30505723571934,-0,-0,1.30505723571934,0.240910111008391
0.000456456456456456,-0.00182780671361026,0,8.57231539597743e-06,0.0373236784217066,0,1.30505723571934,-0,-0,1.30505723571934,0.240669080394573
0.000468468468468468,-0.00182780671361026,0,9.02643320924755e-06,0.0382868362716017,0,1.30505723571934,-0,-0,1.30505723571934,0.2404282909321
0.00048048048048048,-0.00182780671361026,0,9.49211470951462e-06,0.0392490304809138,0,1.30505723571934,-0,-0,1.30505723571934,0.240187742379772
0.000492492492492493,-0.00182780671361026,0,9.96934833047497e-06,0.0402102620135015,0,1.30505723571934,-0,-0,1.30505723571934,0.239947434496625
